"VisitDate";"UserID";"VisitID";"Source";"OrderID"
"2012-06-01";"LMN030291";"1";"ppc_FR_last minute; car hire in amsterdam";""
"2012-12-07";"LMN030296";"1";"seo :: google :: lastminut";""
"2012-02-21";"LMN030298";"1";"ppc_UK_last minute";""
"10/25/2012";"LMN030298";"2";"seo :: bing :: last minute";""
"2012-10-19";"LMN030299";"1";"";""
"2012-03-26";"LMN030300";"1";"seo :: google :: last minute";""
"2012-12-16";"LMN030300";"2";"";""
"2012-01-17";"LMN030301";"1";"";""
"2012-03-31";"LMN030305";"1";"seo :: google :: last minute";""
"2012-12-03";"LMN030310";"1";"seo :: google :: lastminut";""
"2012-02-26";"LMN030311";"1";"";""
"2012-10-05";"LMN030313";"1";"seo :: google :: holidays";""
"2012-01-26";"LMN030315";"1";"ppc_FR_new york city break";""
"2012-01-26";"LMN030316";"1";"";""
"2012-02-10";"LMN030318";"1";"seo :: google :: hotels";""
"02/20/2012";"LMN030318";"2";"";""
"2012-10-23";"LMN030327";"1";"ppc_UK_new york city break";""
"2012-01-28";"LMN030328";"1";"ppc_IT_lastminutecom";""
"2012-01-07";"LMN030329";"1";"seo :: google :: lastminute";""
"2012-09-16";"LMN030330";"1";"seo :: google :: flights";""
"2012-06-24";"LMN030331";"1";"ppc_UK_hotels";""
"2012-07-15";"LMN030332";"1";"seo :: google :: new york city break";""
"2012-01-05";"LMN030333";"1";"seo :: google :: lastminute";""
"2012-02-21";"LMN030333";"2";"seo :: bing :: lastminutecom";""
"07/05/2012";"LMN030335";"1";"";""
"08/25/2012";"LMN030336";"1";"seo :: google :: car hire";""
"2012-09-09";"LMN030336";"2";"ppc_UK_lastminut";""
"08/14/2012";"LMN030338";"1";"seo :: google :: fligts to london";""
"12/04/2012";"LMN030339";"1";"";""
"2012-12-31";"LMN030340";"1";"";""
"09/01/2012";"LMN030341";"1";"seo :: google :: hotels";""
"2012-09-16";"LMN030341";"2";"ppc_FR_lastminute";""
"2012-06-02";"LMN030342";"1";"";""
"04/11/2012";"LMN030346";"1";"";""
"2012-05-11";"LMN030349";"1";"";""
"2012-01-26";"LMN030350";"1";"seo :: google :: car hire in amsterdam";""
"2012-03-18";"LMN030351";"1";"";""
"2012-01-29";"LMN030354";"1";"seo :: google :: flights";""
"2012-12-19";"LMN030354";"2";"";""
"2012-01-28";"LMN030355";"1";"";""
"07/15/2012";"LMN030363";"1";"ppc_FR_car hire";""
"2012-01-31";"LMN030365";"1";"seo :: google :: theaters in london";""
"07/28/2012";"LMN030366";"1";"seo :: yahoo :: lastminute";""
"12/22/2012";"LMN030366";"2";"";""
"2012-08-26";"LMN030368";"1";"ppc_UK_flights";""
"02/14/2012";"LMN030369";"1";"ppc_FR_hotels";""
"2012-12-04";"LMN030371";"1";"ppc_FR_holidays";""
"04/06/2012";"LMN030378";"1";"seo :: bing :: car hire in amsterdam";""
"2012-05-18";"LMN030380";"1";"seo :: google :: hotels";""
"08/27/2012";"LMN030382";"1";"seo :: bing :: lastminut";""
"2012-02-16";"LMN030384";"1";"";""
"01/15/2012";"LMN030386";"1";"seo :: google :: car hire in amsterdam";""
"2012-01-05";"LMN030387";"1";"ppc_IT_last minute";""
"2012-08-21";"LMN030389";"1";"seo :: google :: new york city break";""
"2012-10-02";"LMN030389";"2";"";""
"10/22/2012";"LMN030392";"1";"";""
"02/21/2012";"LMN030394";"1";"ppc_UK_lastminute.com";""
"2012-11-04";"LMN030394";"2";"seo :: google :: lastminute com";""
"2012-02-13";"LMN030395";"1";"";""
"06/03/2012";"LMN030395";"2";"seo :: google :: last minute";""
"2012-08-11";"LMN030395";"3";"ppc_UK_lastminute";""
"12/11/2012";"LMN030397";"1";"";""
"2012-03-15";"LMN030398";"1";"ppc_UK_car hire";""
"2012-08-10";"LMN030398";"2";"";""
"2012-03-30";"LMN030400";"1";"seo :: google :: lastminute com";""
"04/09/2012";"LMN030401";"1";"";""
"2012-09-02";"LMN030401";"2";"";""
"2012-09-09";"LMN030402";"1";"seo :: google :: hotels";""
"2012-10-02";"LMN030404";"1";"seo :: google :: lastminute";""
"2012-11-14";"LMN030408";"1";"ppc_UK_hotels";""
"2012-09-07";"LMN030410";"1";"ppc_UK_hotels";""
"06/29/2012";"LMN030412";"1";"";""
"2012-03-03";"LMN030413";"1";"seo :: google :: last minute";""
"03/31/2012";"LMN030413";"2";"";""
"2012-11-02";"LMN030413";"3";"";""
"06/24/2012";"LMN030415";"1";"";""
"10/02/2012";"LMN030415";"2";"ppc_ES_last minute";""
"12/23/2012";"LMN030418";"1";"";""
"2012-06-07";"LMN030419";"1";"";""
"2012-01-14";"LMN030422";"1";"seo :: bing :: hotels";""
"2012-07-24";"LMN030422";"2";"ppc_FR_last minute";""
"2012-02-18";"LMN030423";"1";"seo :: google :: holidays";""
"2012-06-07";"LMN030425";"1";"ppc_FR_car hire";""
"02/16/2012";"LMN030426";"1";"";""
"2012-07-05";"LMN030429";"1";"seo :: yahoo :: lastminute com";""
"2012-10-28";"LMN030429";"2";"ppc_UK_fligts to london";""
"09/24/2012";"LMN030431";"1";"seo :: baidu :: lastminute";""
"02/26/2012";"LMN030433";"1";"seo :: google :: lastminute";""
"09/20/2012";"LMN030433";"2";"ppc_UK_hotels";""
"2012-11-01";"LMN030433";"3";"seo :: yahoo :: lastminute";""
"2012-04-26";"LMN030437";"1";"ppc_FR_holidays";""
"2012-01-02";"LMN030440";"1";"seo :: google :: flights";""
"2012-01-19";"LMN030441";"1";"";""
"2012-05-18";"LMN030443";"1";"seo :: google :: lastminute.com";""
"04/16/2012";"LMN030449";"1";"seo :: google :: cheap holidays";"10688049"
"08/04/2012";"LMN030449";"2";"seo :: bing :: lastminute.com";"10617889"
"11/29/2012";"LMN030460";"1";"";""
"11/03/2012";"LMN030461";"1";"";""
"2012-11-07";"LMN030473";"1";"seo :: google :: hotels";""
"01/28/2012";"LMN030481";"1";"seo :: google :: hotels";""
"2012-03-23";"LMN030481";"2";"";""
"2012-08-14";"LMN030481";"3";"";""
"2012-02-17";"LMN030486";"1";"seo :: google :: last minute; car hire";""
"09/25/2012";"LMN030490";"1";"seo :: baidu :: theaters in london";""
"2012-12-06";"LMN030491";"1";"ppc_IT_car hire";""
"2012-08-30";"LMN030494";"1";"ppc_IT_theaters in london";""
"2012-02-12";"LMN030498";"1";"";""
"2012-04-22";"LMN040000";"1";"";""
"2012-06-02";"LMN040001";"1";"seo :: google :: lastminut";""
"2012-12-11";"LMN040004";"1";"seo :: google :: flights";""
"2012-06-27";"LMN040007";"1";"seo :: google :: lastminute.com";""
"2012-10-28";"LMN040012";"1";"seo :: bing :: hotels";""
"2012-06-11";"LMN040014";"1";"seo :: baidu :: lastminute com";""
"2012-08-02";"LMN040014";"2";"seo :: google :: last minute";""
"2012-08-30";"LMN040020";"1";"";""
"2012-11-17";"LMN040023";"1";"ppc_ES_flights";""
"04/16/2012";"LMN040025";"1";"seo :: google :: cheap hotel rooms";""
"05/05/2012";"LMN040027";"1";"";""
"2012-07-23";"LMN040027";"2";"ppc_IT_holidays";""
"2012-05-09";"LMN040029";"1";"";""
"2012-06-29";"LMN040042";"1";"ppc_UK_flights";""
"02/15/2012";"LMN040043";"1";"";""
"06/09/2012";"LMN040043";"2";"";""
"2012-09-01";"LMN040047";"1";"seo :: google :: flights";""
"11/10/2012";"LMN040047";"2";"ppc_FR_cheap holidays";""
"2012-10-11";"LMN040048";"1";"seo :: google :: lastminute";""
"2012-10-13";"LMN040051";"1";"seo :: google :: lastminute";""
"2012-12-22";"LMN040051";"2";"seo :: bing :: lastminute";""
"2012-11-27";"LMN040052";"1";"";""
"01/29/2012";"LMN040055";"1";"ppc_IT_lastminute";""
"2012-03-10";"LMN040055";"2";"";""
"2012-10-27";"LMN040055";"3";"seo :: bing :: last minute";""
"09/27/2012";"LMN040067";"1";"seo :: bing :: last minute";""
"2012-12-17";"LMN040072";"1";"ppc_ES_car hire";""
"04/22/2012";"LMN040077";"1";"seo :: google :: car hire";""
"04/25/2012";"LMN040077";"2";"";""
"2012-10-16";"LMN040077";"3";"ppc_FR_cheap holidays";""
"10/10/2012";"LMN040082";"1";"seo :: yahoo :: lastminute";""
"2012-10-10";"LMN040085";"1";"ppc_UK_holidays";""
"2012-07-07";"LMN040087";"1";"";""
"2012-04-22";"LMN040089";"1";"seo :: bing :: lastminute.com";""
"2012-07-22";"LMN040089";"2";"seo :: bing :: lastminute.com";""
"2012-02-02";"LMN040090";"1";"";""
"2012-11-03";"LMN040090";"2";"seo :: google :: last minute";""
"12/20/2012";"LMN040093";"1";"";""
"2012-07-05";"LMN040094";"1";"seo :: google :: last minute";""
"2012-04-16";"LMN040095";"1";"seo :: google :: lastminute com";""
"2012-07-11";"LMN040096";"1";"";""
"2012-11-08";"LMN040096";"2";"seo :: google :: last minute";""
"2012-01-02";"LMN040097";"1";"";""
"02/10/2012";"LMN040103";"1";"seo :: google :: last minute";""
"2012-03-16";"LMN040106";"1";"";""
"06/09/2012";"LMN040106";"2";"seo :: google :: last minute";""
"2012-06-13";"LMN040106";"3";"";""
"2012-11-17";"LMN040106";"4";"";""
"2012-01-28";"LMN040112";"1";"";""
"2012-10-16";"LMN040115";"1";"";""
"2012-04-12";"LMN040116";"1";"ppc_UK_hotels";""
"2012-11-12";"LMN040119";"1";"";""
"2012-06-15";"LMN040120";"1";"seo :: google :: lastminute";""
"10/24/2012";"LMN040121";"1";"ppc_UK_lastminutecom";""
"2012-11-16";"LMN040121";"2";"ppc_UK_last minute";""
"07/15/2012";"LMN040127";"1";"ppc_FR_lastminute";""
"05/16/2012";"LMN040129";"1";"";""
"2012-02-13";"LMN040138";"1";"seo :: google :: hotels";""
"2012-10-13";"LMN040140";"1";"seo :: google :: fligts to london";""
"2012-01-07";"LMN040143";"1";"seo :: bing :: lastminut";""
"2012-04-05";"LMN040143";"2";"seo :: google :: lastminutecom";""
"2012-05-01";"LMN040143";"3";"seo :: google :: last minute";""
"2012-04-24";"LMN040147";"1";"seo :: google :: lastminute com";""
"2012-07-28";"LMN040147";"2";"";""
"2012-02-03";"LMN040150";"1";"seo :: google :: theaters in london";""
"2012-06-23";"LMN040151";"1";"";""
"06/15/2012";"LMN040152";"1";"";""
"08/04/2012";"LMN040153";"1";"seo :: google :: lastminut";""
"2012-09-25";"LMN040153";"2";"seo :: google :: hotels";""
"12/10/2012";"LMN040156";"1";"ppc_UK_flights";""
"2012-07-04";"LMN040157";"1";"ppc_FR_flights";""
"2012-12-11";"LMN040158";"1";"";""
"06/27/2012";"LMN040164";"1";"";""
"2012-11-04";"LMN040164";"2";"";""
"07/04/2012";"LMN040166";"1";"seo :: google :: hotels";""
"2012-09-06";"LMN040179";"1";"seo :: google :: lastminute.com";""
"2012-08-11";"LMN040181";"1";"seo :: google :: hotels";""
"2012-08-31";"LMN040182";"1";"";""
"04/02/2012";"LMN040185";"1";"seo :: google :: lastminute";""
"08/09/2012";"LMN040186";"1";"";""
"2012-10-21";"LMN040187";"1";"ppc_UK_hotels";""
"01/19/2012";"LMN040191";"1";"seo :: google :: new york city break";""
"2012-01-21";"LMN040191";"2";"";""
"2012-05-02";"LMN040191";"3";"seo :: yahoo :: lastminutecom";""
"02/09/2012";"LMN040194";"1";"seo :: baidu :: lastminute.com";""
"2012-03-20";"LMN040199";"1";"";""
"2012-06-21";"LMN040200";"1";"ppc_ES_hotels";""
"09/17/2012";"LMN040200";"2";"";""
"05/08/2012";"LMN040201";"1";"ppc_FR_new york city break";""
"2012-10-11";"LMN040203";"1";"ppc_UK_hotels";""
"2012-11-11";"LMN040208";"1";"";""
"08/09/2012";"LMN040211";"1";"";""
"01/05/2012";"LMN040215";"1";"";"10482177"
"2012-12-30";"LMN040215";"2";"";""
"2012-09-16";"LMN040219";"1";"";""
"2012-07-15";"LMN040227";"1";"ppc_FR_hotels";""
"2012-09-16";"LMN040228";"1";"";""
"2012-05-05";"LMN040229";"1";"";""
"2012-02-05";"LMN040236";"1";"";""
"11/22/2012";"LMN040238";"1";"ppc_ES_last minute";""
"2012-12-29";"LMN040238";"2";"";""
"2012-08-26";"LMN040240";"1";"";""
"2012-08-02";"LMN040242";"1";"seo :: google :: cheap hotel rooms";""
"2012-10-26";"LMN040242";"2";"seo :: yahoo :: lastminut";""
"2012-03-05";"LMN040243";"1";"";""
"2012-05-14";"LMN040243";"2";"";""
"2012-11-10";"LMN040244";"1";"";""
"01/19/2012";"LMN040245";"1";"seo :: baidu :: lastminute.com";""
"11/10/2012";"LMN040248";"1";"seo :: google :: car hire";""
"2012-05-27";"LMN040251";"1";"seo :: google :: lastminut";""
"12/11/2012";"LMN040253";"1";"seo :: google :: lastminute";""
"02/25/2012";"LMN040256";"1";"";""
"2012-11-10";"LMN040260";"1";"seo :: google :: last minute";""
