"OrderDate";"Country";"OrderId";"Value";"Currency";"ProductCategory"
"2012-05-27";"UK";"10516357";"3 681.66";"USD";"Flight"
"2012-12-13";"UK";"10516418";"2 443.14";"USD";"Hotel"
"2012-09-27";"UK";"10517028";"2 133.23";"USD";"Holidays"
"04/29/2012";"IT";"10517059";"2.165.95";"USD";"Holidays"
"2012-03-06";"FR";"10517242";"604,78";"USD";"Cars"
"2012-11-26";"FR";"10517395";"883,27";"GBP";"Hotel"
"2012-10-07";"FR";"10518371";"39,43";"EUR";"Restaurant"
"2012-12-11";"FR";"10518646";"725,89";"GBP";"Hotel"
"2012-02-01";"ES";"10518676";"2.653.78";"GBP";"Flight"
"07/25/2012";"UK";"10519073";"915.15";"GBP";"Hotel"
"2012-04-14";"FR";"10519226";"452,14";"EUR";"Holidays"
"2012-05-14";"IT";"10519561";"62.23";"USD";"Holidays"
"2012-03-12";"FR";"10519653";"163,16";"EUR";"Hotel"
"2012-09-27";"FR";"10519683";"1.580,80";"GBP";"Flight"
"2012-07-23";"ES";"10520599";"992.95";"GBP";"Flight"
"07/25/2012";"FR";"10521087";"32,93";"USD";"Cars"
"2012-09-16";"UK";"10521575";"704.13";"USD";"Hotel"
"2012-01-13";"UK";"10521881";"1 059.06";"USD";"Hotel"
"2012-04-29";"ES";"10522247";"212.83";"EUR";"Flight"
"2012-03-17";"FR";"10522308";"2.906,97";"GBP";"Hotel"
"2012-12-24";"UK";"10522766";"259.51";"EUR";"Holidays"
"2012-01-31";"ES";"10522888";"409.73";"GBP";"Hotel"
"11/17/2012";"FR";"10522918";"352,83";"EUR";"Holidays"
"2012-03-18";"UK";"10523010";"309.39";"EUR";"Flight"
"2012-03-11";"UK";"10523040";"65.77";"GBP";"Hotel"
"2012-11-09";"IT";"10523132";"1.993.19";"EUR";"Hotel"
"2012-02-19";"FR";"10523559";"3.926,77";"EUR";"Hotel"
"2012-11-06";"ES";"10523651";"842.04";"USD";"Cars"
"2012-12-19";"FR";"10524108";"1.126,41";"GBP";"Flight"
"2012-05-20";"IT";"10524291";"1.613.64";"EUR";"Restaurant"
"2012-11-12";"IT";"10524475";"618.62";"USD";"Hotel"
"03/03/2012";"FR";"10524536";"566,59";"EUR";"Flight"
"09/27/2012";"UK";"10524902";"237.86";"EUR";"Hotel"
"2012-09-24";"ES";"10525054";"2.692.10";"USD";"Holidays"
"2012-10-12";"UK";"10526062";"502.23";"USD";"Holidays"
"2012-05-10";"UK";"10526123";"1 646.96";"GBP";"Flight"
"2012-04-26";"FR";"10526336";"792,50";"GBP";"Flight"
"02/11/2012";"UK";"10526367";"196.22";"USD";"Holidays"
"02/05/2012";"UK";"10526489";"740.84";"EUR";"Cars"
"2012-07-14";"FR";"10527252";"4.348,32";"USD";"Flight"
"2012-06-24";"UK";"10527618";"83.14";"GBP";"Hotel"
"2012-01-18";"FR";"10527862";"739,43";"EUR";"Flight"
"2012-02-09";"IT";"10527923";"2.538.02";"USD";"Hotel"
"06/26/2012";"FR";"10527954";"222,17";"USD";"Flight"
"01/26/2012";"FR";"10528808";"265,18";"USD";"Hotel"
"2012-07-13";"ES";"10528869";"3.455.76";"EUR";"Flight"
"12/31/2012";"FR";"10528900";"262,84";"USD";"Hotel"
"2012-06-20";"UK";"10529144";"187.74";"EUR";"Flight"
"2012-09-01";"ES";"10529724";"21.39";"USD";"Cars"
"2012-04-08";"ES";"10529907";"399.29";"GBP";"Flight"
"2012-02-27";"FR";"10530364";"136,57";"USD";"Holidays"
"2012-06-11";"IT";"10530731";"242.36";"USD";"Flight"
"2012-08-20";"FR";"10530853";"2.845,89";"EUR";"Flight"
"2012-07-07";"IT";"10531097";"213.13";"USD";"Cars"
"2012-03-18";"FR";"10531280";"2.410,70";"GBP";"Flight"
"2012-09-03";"FR";"10531677";"782,70";"EUR";"Hotel"
"2012-08-10";"UK";"10531738";"1 901.16";"GBP";"Cars"
"2012-03-21";"UK";"10531890";"69.50";"EUR";"Hotel"
"2012-12-22";"FR";"10531921";"1.010,08";"GBP";"Flight"
"2012-10-16";"UK";"10532470";"2 117.72";"EUR";"Flight"
"2012-06-09";"UK";"10532684";"616.16";"USD";"Restaurant"
"01/20/2012";"UK";"10533172";"458.68";"USD";"Flight"
"2012-03-27";"FR";"10533325";"2.357,85";"GBP";"Holidays"
"2012-10-15";"FR";"10534027";"2.971,53";"EUR";"Cars"
"2012-05-11";"FR";"10534332";"366,33";"USD";"Hotel"
"2012-06-01";"FR";"10535552";"141,18";"USD";"Hotel"
"2012-04-24";"UK";"10535797";"155.42";"USD";"Flight"
"2012-02-19";"UK";"10535919";"1 219.52";"GBP";"Hotel"
"2012-01-12";"FR";"10536254";"301,30";"EUR";"Holidays"
"2012-04-13";"UK";"10536437";"4 169.11";"GBP";"Hotel"
"2012-01-07";"FR";"10537078";"1.093,79";"USD";"Flight"
"2012-08-28";"UK";"10537292";"123.84";"GBP";"Hotel"
"2012-09-28";"FR";"10537536";"211,17";"GBP";"Hotel"
"2012-05-26";"IT";"10537597";"3.980.85";"USD";"Flight"
"2012-07-31";"UK";"10537780";"1 489.20";"EUR";"Restaurant"
"2012-12-01";"FR";"10538574";"4.170,57";"EUR";"Flight"
"07/17/2012";"IT";"10538909";"1.381.08";"EUR";"Flight"
"2012-04-22";"ES";"10539306";"2.860.60";"EUR";"Hotel"
"2012-06-11";"FR";"10539459";"2.148,33";"EUR";"Flight"
"2012-01-17";"FR";"10539520";"249,95";"GBP";"Holidays"
"02/24/2012";"FR";"10539764";"923,50";"EUR";"Restaurant"
"2012-06-11";"ES";"10540039";"760.41";"EUR";"Hotel"
"2012-05-22";"ES";"10540100";"3.161.30";"USD";"Holidays"
"2012-11-01";"UK";"10540130";"1 195.05";"EUR";"Flight"
"2012-12-20";"UK";"10540344";"983.77";"GBP";"Flight"
"2012-09-10";"UK";"10540649";"1 149.89";"GBP";"Holidays"
"2012-01-29";"FR";"10541168";"1.185,00";"GBP";"Hotel"
"2012-10-16";"UK";"10541412";"268.07";"GBP";"Holidays"
"2012-04-28";"IT";"10541656";"2.609.91";"EUR";"Hotel"
"2012-11-19";"IT";"10541778";"1.575.41";"EUR";"Hotel"
"2012-12-19";"FR";"10541900";"3.691,40";"GBP";"Hotel"
"06/25/2012";"IT";"10541992";"103.25";"USD";"Hotel"
"2012-08-01";"FR";"10542053";"710,68";"EUR";"Restaurant"
"2012-12-26";"UK";"10542968";"2 995.99";"USD";"Holidays"
"2012-09-27";"IT";"10543090";"337.05";"GBP";"Holidays"
"10/16/2012";"UK";"10543395";"953.27";"USD";"Holidays"
"2012-12-19";"ES";"10543762";"324.67";"USD";"Flight"
"2012-03-31";"ES";"10544158";"517.94";"EUR";"Hotel"
"2012-06-02";"UK";"10544860";"1 208.56";"GBP";"Holidays"
"2012-11-02";"UK";"10545166";"76.29";"EUR";"Flight"
"2012-08-16";"UK";"10545654";"1 331.69";"GBP";"Holidays"
"11/03/2012";"FR";"10545745";"369,34";"EUR";"Hotel"
"2012-07-22";"FR";"10545806";"284,01";"GBP";"Hotel"
"09/27/2012";"IT";"10545989";"1.798.71";"GBP";"Holidays"
"2012-11-09";"UK";"10546081";"1 845.46";"USD";"Cars"
"2012-08-02";"FR";"10546203";"520,37";"GBP";"Flight"
"03/03/2012";"ES";"10546356";"595.74";"EUR";"Hotel"
"10/15/2012";"FR";"10546936";"232,75";"EUR";"Holidays"
"2012-04-11";"FR";"10548156";"3.381,65";"EUR";"Hotel"
"2012-04-07";"FR";"10548248";"72,31";"USD";"Hotel"
"2012-09-25";"IT";"10548370";"91.25";"EUR";"Flight"
"2012-03-13";"UK";"10548736";"412.05";"GBP";"Hotel"
"2012-04-16";"UK";"10548980";"2 854.79";"EUR";"Hotel"
"2012-03-03";"FR";"10549682";"1.312,61";"EUR";"Hotel"
"2012-02-28";"IT";"10549743";"25.19";"GBP";"Holidays"
"2012-09-25";"FR";"10549987";"2.354,77";"USD";"Hotel"
"02/13/2012";"UK";"10550201";"3 218.52";"USD";"Flight"
"2012-02-25";"UK";"10550231";"157.01";"GBP";"Hotel"
"2012-02-23";"UK";"10550262";"2 498.17";"GBP";"Restaurant"
"2012-03-18";"FR";"10550872";"1.815,09";"GBP";"Hotel"
"2012-01-31";"FR";"10551544";"2.612,47";"EUR";"Hotel"
"2012-01-08";"IT";"10551879";"1.071.00";"USD";"Hotel"
"2012-03-03";"UK";"10552947";"217.39";"EUR";"Holidays"
"2012-09-14";"FR";"10553070";"249,44";"GBP";"Hotel"
"2012-08-28";"UK";"10553253";"352.53";"GBP";"Holidays"
"2012-10-15";"UK";"10553680";"1 578.73";"EUR";"Hotel"
"2012-03-30";"UK";"10553863";"2 827.84";"USD";"Flight"
"2012-04-26";"FR";"10554229";"40,66";"EUR";"Flight"
"2012-09-03";"FR";"10554473";"739,22";"EUR";"Hotel"
"2012-12-08";"FR";"10555053";"367,29";"EUR";"Cars"
"2012-01-09";"IT";"10555114";"333.05";"EUR";"Holidays"
"2012-02-05";"FR";"10555664";"2.912,51";"USD";"Holidays"
"2012-09-11";"UK";"10555847";"2 015.96";"USD";"Hotel"
"2012-11-06";"UK";"10556427";"1 200.05";"USD";"Hotel"
"07/17/2012";"UK";"10557006";"847.04";"USD";"Hotel"
"2012-11-25";"FR";"10557250";"2.365,46";"EUR";"Holidays"
"2012-02-21";"UK";"10557586";"4 294.17";"USD";"Hotel"
"2012-09-01";"FR";"10557708";"1.950,52";"USD";"Hotel"
"2012-01-23";"ES";"10558319";"344.68";"EUR";"Flight"
"02/21/2012";"FR";"10558471";"198,38";"GBP";"Hotel"
"10/26/2012";"UK";"10558929";"4 235.66";"GBP";"Hotel"
"2012-04-13";"FR";"10559204";"3.703,22";"EUR";"Hotel"
"2012-08-20";"IT";"10559326";"97.26";"GBP";"Hotel"
"08/18/2012";"IT";"10559448";"3.131.49";"EUR";"Hotel"
"03/30/2012";"IT";"10559661";"829.64";"GBP";"Flight"
"2012-02-09";"UK";"10559906";"618.37";"GBP";"Flight"
"2012-02-20";"UK";"10560211";"1 889.79";"EUR";"Flight"
"07/22/2012";"FR";"10560241";"3.047,04";"EUR";"Flight"
"2012-01-15";"UK";"10560394";"1 103.66";"GBP";"Flight"
"2012-06-11";"UK";"10560913";"569.77";"EUR";"Hotel"
"2012-11-21";"FR";"10561004";"1.338,33";"EUR";"Hotel"
"2012-04-25";"ES";"10561157";"274.03";"EUR";"Holidays"
"06/24/2012";"UK";"10561401";"392.13";"EUR";"Hotel"
"2012-07-07";"UK";"10561676";"203.82";"GBP";"Flight"
"2012-09-09";"FR";"10561706";"852,05";"EUR";"Holidays"
"2012-04-13";"IT";"10561859";"3.532.68";"USD";"Flight"
"2012-11-30";"UK";"10562103";"1 499.18";"GBP";"Flight"
"2012-08-20";"UK";"10562133";"2 486.99";"EUR";"Holidays"
"2012-11-07";"FR";"10563140";"1.539,07";"EUR";"Flight"
"2012-11-13";"FR";"10563201";"2.780,40";"EUR";"Cars"
"2012-03-17";"FR";"10563629";"978,40";"GBP";"Restaurant"
"2012-11-11";"IT";"10563720";"1.910.87";"EUR";"Restaurant"
"2012-09-13";"UK";"10563812";"23.40";"USD";"Flight"
"2012-04-21";"FR";"10563842";"3.326,71";"EUR";"Flight"
"2012-08-22";"FR";"10563934";"2.148,22";"GBP";"Hotel"
"2012-12-17";"FR";"10564147";"1.622,47";"GBP";"Hotel"
"2012-03-29";"UK";"10564636";"429.81";"USD";"Holidays"
"2012-04-01";"UK";"10564697";"915.70";"EUR";"Flight"
"2012-09-30";"UK";"10565032";"695.74";"EUR";"Hotel"
"2012-03-29";"UK";"10565368";"677.10";"GBP";"Flight"
"2012-01-23";"UK";"10565765";"984.37";"EUR";"Restaurant"
"2012-12-15";"UK";"10565856";"3 718.74";"GBP";"Hotel"
"2012-10-12";"UK";"10565948";"2 179.63";"GBP";"Flight"
"2012-10-20";"UK";"10565979";"359.35";"EUR";"Holidays"
"2012-11-12";"FR";"10566558";"2.278,16";"EUR";"Restaurant"
"2012-06-25";"UK";"10566619";"351.08";"EUR";"Hotel"
"2012-01-31";"FR";"10566925";"1.976,37";"EUR";"Hotel"
"2012-12-25";"ES";"10567016";"179.38";"EUR";"Restaurant"
"08/16/2012";"ES";"10567535";"1.544.76";"USD";"Restaurant"
"2012-06-27";"FR";"10567596";"791,66";"USD";"Holidays"
"2012-07-15";"FR";"10567779";"4.590,33";"EUR";"Flight"
"2012-04-14";"FR";"10567810";"2.473,36";"GBP";"Holidays"
"2012-06-07";"ES";"10568481";"1.966.47";"USD";"Flight"
"2012-01-16";"ES";"10568572";"4.142.32";"EUR";"Hotel"
"2012-01-29";"UK";"10569488";"2 607.34";"GBP";"Flight"
"2012-04-08";"FR";"10569824";"1.304,02";"EUR";"Restaurant"
"2012-12-19";"FR";"10569854";"61,78";"EUR";"Holidays"
"2012-11-06";"FR";"10569915";"1.042,39";"GBP";"Hotel"
"2012-04-08";"UK";"10570220";"252.17";"GBP";"Flight"
"2012-08-07";"ES";"10570434";"587.65";"GBP";"Holidays"
"2012-08-29";"UK";"10570556";"512.28";"EUR";"Hotel"
"02/04/2012";"IT";"10570678";"446.81";"EUR";"Flight"
"2012-04-23";"FR";"10570770";"1.240,60";"EUR";"Restaurant"
"2012-06-08";"FR";"10570831";"539,51";"USD";"Holidays"
"12/27/2012";"IT";"10570922";"2.449.75";"EUR";"Restaurant"
"08/16/2012";"FR";"10571014";"7,26";"EUR";"Hotel"
"2012-09-23";"IT";"10571411";"115.80";"GBP";"Holidays"
"2012-08-17";"IT";"10571472";"2.050.73";"EUR";"Flight"
"2012-11-12";"UK";"10571533";"2 854.73";"EUR";"Restaurant"
"2012-07-22";"UK";"10571838";"21.81";"USD";"Hotel"
"2012-05-07";"UK";"10572082";"1 004.19";"GBP";"Hotel"
"2012-08-06";"IT";"10572113";"2.437.22";"USD";"Flight"
"2012-08-29";"UK";"10572174";"734.92";"EUR";"Hotel"
"2012-04-26";"UK";"10572662";"1 011.65";"USD";"Hotel"
"2012-08-04";"FR";"10573425";"210,21";"USD";"Flight"
"2012-12-30";"UK";"10573944";"2 621.59";"EUR";"Hotel"
"2012-08-28";"FR";"10574127";"51,45";"EUR";"Flight"
"2012-03-31";"UK";"10574615";"1 703.97";"EUR";"Restaurant"
"2012-04-07";"FR";"10574645";"4.102,81";"GBP";"Hotel"
"2012-08-16";"UK";"10574920";"1 067.42";"EUR";"Flight"
"2012-05-28";"UK";"10575988";"55.02";"USD";"Holidays"
"2012-10-25";"UK";"10576263";"880.27";"USD";"Flight"
"2012-05-12";"FR";"10576324";"176,31";"EUR";"Restaurant"
"2012-06-03";"UK";"10576751";"2 274.74";"EUR";"Holidays"
"2012-07-17";"UK";"10577056";"330.22";"EUR";"Hotel"
"2012-09-28";"FR";"10577209";"197,02";"EUR";"Flight"
"2012-04-24";"FR";"10577453";"3.992,34";"EUR";"Flight"
"2012-03-13";"UK";"10578094";"1 071.02";"USD";"Holidays"
"2012-04-06";"UK";"10578125";"403.78";"EUR";"Hotel"
"2012-05-27";"FR";"10578613";"2.470,29";"GBP";"Flight"
"2012-12-15";"FR";"10578796";"1.198,97";"EUR";"Hotel"
"2012-12-04";"UK";"10578887";"2 336.39";"EUR";"Holidays"
"2012-10-03";"UK";"10578979";"2 940.79";"EUR";"Holidays"
"01/07/2012";"IT";"10579589";"62.03";"GBP";"Hotel"
"2012-02-20";"FR";"10579620";"314,04";"GBP";"Hotel"
"2012-01-25";"UK";"10579650";"1 666.15";"GBP";"Flight"
"2012-02-13";"UK";"10580352";"3 674.18";"GBP";"Hotel"
"2012-07-26";"ES";"10580535";"317.54";"EUR";"Cars"
"2012-02-05";"ES";"10580810";"1.734.06";"GBP";"Hotel"
"2012-01-26";"UK";"10581359";"604.23";"USD";"Hotel"
"2012-05-11";"ES";"10581390";"487.41";"EUR";"Flight"
"2012-08-26";"UK";"10581542";"1 627.87";"EUR";"Flight"
"2012-11-21";"IT";"10581665";"168.82";"EUR";"Hotel"
"2012-03-22";"FR";"10582275";"180,33";"USD";"Hotel"
"2012-11-22";"FR";"10582489";"2.355,29";"GBP";"Flight"
"2012-10-06";"FR";"10583068";"373,82";"USD";"Flight"
"2012-04-05";"FR";"10583099";"321,02";"GBP";"Hotel"
"06/15/2012";"IT";"10583557";"802.83";"EUR";"Hotel"
"2012-10-28";"UK";"10583923";"2 976.71";"GBP";"Hotel"
"2012-06-24";"IT";"10584106";"1.158.93";"GBP";"Flight"
"2012-09-09";"FR";"10584503";"880,55";"USD";"Flight"
"02/07/2012";"ES";"10584533";"1.268.02";"GBP";"Restaurant"
"2012-08-17";"FR";"10584655";"2.048,02";"EUR";"Hotel"
"2012-05-31";"UK";"10586486";"961.41";"USD";"Hotel"
"2012-10-01";"IT";"10586578";"994.05";"GBP";"Hotel"
"2012-12-03";"UK";"10586791";"1 266.24";"USD";"Hotel"
"2012-07-14";"UK";"10587188";"56.65";"USD";"Cars"
"01/19/2012";"IT";"10587249";"135.25";"GBP";"Restaurant"
"2012-08-07";"IT";"10587402";"103.19";"USD";"Flight"
"2012-07-27";"IT";"10588287";"506.21";"USD";"Holidays"
"2012-05-04";"UK";"10588867";"656.84";"USD";"Cars"
"2012-02-23";"UK";"10589569";"382.27";"USD";"Hotel"
"04/17/2012";"UK";"10589935";"1 527.85";"GBP";"Holidays"
"10/02/2012";"FR";"10590118";"794,44";"GBP";"Hotel"
"2012-02-08";"FR";"10590209";"2.307,39";"EUR";"Holidays"
"2012-02-21";"UK";"10590332";"107.58";"GBP";"Flight"
"2012-07-17";"FR";"10590393";"1.738,59";"GBP";"Holidays"
"2012-12-03";"ES";"10590423";"116.07";"EUR";"Cars"
"2012-11-08";"ES";"10591491";"1.311.55";"GBP";"Hotel"
"2012-06-14";"FR";"10591644";"507,64";"GBP";"Hotel"
"2012-11-16";"UK";"10591827";"18.08";"EUR";"Flight"
"2012-09-11";"UK";"10592498";"1 094.82";"USD";"Hotel"
"2012-10-05";"UK";"10593139";"1 344.00";"USD";"Restaurant"
"2012-04-14";"UK";"10593444";"244.53";"EUR";"Hotel"
"2012-04-21";"FR";"10593566";"320,64";"USD";"Flight"
"2012-07-19";"FR";"10593627";"2.469,44";"GBP";"Flight"
"2012-02-04";"IT";"10594268";"1.913.27";"EUR";"Flight"
"2012-02-12";"UK";"10594329";"311.39";"GBP";"Flight"
"08/21/2012";"UK";"10594512";"1 616.46";"GBP";"Hotel"
"11/30/2012";"IT";"10594665";"254.08";"EUR";"Flight"
"2012-12-15";"FR";"10595184";"1.397,26";"EUR";"Holidays"
"2012-10-20";"UK";"10595275";"2 450.92";"USD";"Holidays"
"2012-02-05";"UK";"10595397";"217.29";"GBP";"Hotel"
"2012-03-22";"FR";"10595642";"130,58";"USD";"Restaurant"
"2012-06-02";"FR";"10595886";"766,92";"EUR";"Holidays"
"2012-03-28";"IT";"10596343";"695.65";"EUR";"Flight"
"2012-08-31";"UK";"10596496";"354.52";"USD";"Flight"
"11/16/2012";"UK";"10597167";"599.93";"USD";"Hotel"
"2012-02-19";"FR";"10597259";"1.554,42";"USD";"Hotel"
"2012-08-14";"ES";"10597381";"1.621.96";"GBP";"Hotel"
"2012-06-23";"FR";"10598541";"1.673,51";"EUR";"Hotel"
"2012-03-04";"ES";"10599426";"184.87";"USD";"Flight"
"2012-03-10";"IT";"10599670";"1.557.03";"GBP";"Cars"
"2012-02-10";"FR";"10599700";"223,54";"GBP";"Holidays"
"07/01/2012";"UK";"10600463";"2 058.39";"EUR";"Restaurant"
"2012-08-09";"UK";"10600830";"820.79";"GBP";"Flight"
"09/14/2012";"UK";"10601104";"894.12";"USD";"Restaurant"
"06/02/2012";"UK";"10601196";"2 840.45";"GBP";"Hotel"
"08/06/2012";"FR";"10601348";"1.746,53";"GBP";"Flight"
"2012-12-27";"FR";"10601684";"1.282,71";"EUR";"Hotel"
"06/04/2012";"FR";"10601745";"1.269,16";"EUR";"Holidays"
"2012-10-02";"FR";"10602142";"450,32";"GBP";"Hotel"
"2012-11-28";"FR";"10602355";"304,94";"EUR";"Cars"
"2012-12-13";"IT";"10602539";"322.03";"USD";"Hotel"
"2012-07-09";"ES";"10603271";"1.977.88";"USD";"Hotel"
"2012-10-11";"FR";"10603424";"351,20";"GBP";"Holidays"
"01/13/2012";"UK";"10603546";"90.39";"GBP";"Hotel"
"2012-04-27";"IT";"10603607";"4.309.48";"USD";"Holidays"
"2012-05-10";"UK";"10603790";"1 062.61";"EUR";"Flight"
"2012-07-14";"FR";"10603942";"1.881,16";"GBP";"Cars"
"2012-08-26";"FR";"10604095";"311,34";"EUR";"Flight"
"2012-10-18";"ES";"10604309";"1.463.17";"USD";"Holidays"
"05/20/2012";"UK";"10604583";"370.67";"EUR";"Flight"
"2012-01-17";"ES";"10605010";"2.814.42";"GBP";"Cars"
"2012-06-11";"IT";"10605224";"429.85";"GBP";"Holidays"
"2012-09-23";"FR";"10605834";"563,27";"EUR";"Holidays"
"12/30/2012";"UK";"10606018";"626.41";"USD";"Flight"
"2012-06-09";"UK";"10606750";"444.41";"GBP";"Flight"
"12/31/2012";"UK";"10606933";"449.83";"GBP";"Hotel"
"10/26/2012";"UK";"10607147";"3 238.30";"EUR";"Holidays"
"2012-06-04";"UK";"10607208";"1 567.99";"GBP";"Holidays"
"01/28/2012";"FR";"10607299";"747,64";"EUR";"Flight"
"2012-08-31";"IT";"10607727";"1.898.93";"USD";"Hotel"
"2012-08-12";"FR";"10608428";"270,07";"EUR";"Hotel"
"2012-11-04";"IT";"10609039";"2.133.46";"GBP";"Holidays"
"2012-04-21";"IT";"10609130";"2.657.33";"USD";"Flight"
"06/13/2012";"IT";"10609588";"1.462.30";"GBP";"Hotel"
"2012-11-23";"ES";"10609863";"197.52";"USD";"Flight"
"2012-09-18";"UK";"10609985";"909.12";"GBP";"Flight"
"2012-07-28";"UK";"10610168";"4 654.04";"GBP";"Hotel"
"2012-08-18";"UK";"10610565";"1 050.56";"GBP";"Flight"
"2012-03-29";"IT";"10610717";"2.066.85";"USD";"Hotel"
"2012-09-16";"IT";"10610778";"1.196.23";"GBP";"Holidays"
"03/30/2012";"UK";"10611053";"2 756.78";"GBP";"Flight"
"2012-07-19";"IT";"10611114";"2.545.75";"USD";"Hotel"
"02/27/2012";"IT";"10611328";"914.67";"USD";"Cars"
"08/12/2012";"ES";"10611541";"1.342.36";"EUR";"Hotel"
"02/02/2012";"IT";"10611633";"1.144.11";"USD";"Hotel"
"2012-06-23";"UK";"10611846";"2 939.37";"EUR";"Hotel"
"11/23/2012";"UK";"10611999";"733.79";"EUR";"Hotel"
"09/27/2012";"ES";"10612518";"669.44";"EUR";"Hotel"
"2012-09-15";"FR";"10612548";"475,95";"EUR";"Hotel"
"12/26/2012";"IT";"10612792";"2.008.67";"USD";"Flight"
"2012-03-26";"ES";"10614318";"1.700.32";"GBP";"Restaurant"
"2012-03-24";"UK";"10614562";"1 092.64";"GBP";"Flight"
"2012-08-30";"UK";"10614685";"229.54";"GBP";"Hotel"
"01/08/2012";"UK";"10614868";"159.07";"EUR";"Holidays"
"2012-01-03";"IT";"10615020";"93.08";"GBP";"Restaurant"
"12/31/2012";"IT";"10615264";"987.03";"EUR";"Flight"
"2012-03-30";"UK";"10615356";"569.49";"EUR";"Flight"
"04/16/2012";"ES";"10615509";"349.28";"EUR";"Holidays"
"2012-07-13";"FR";"10615692";"4.175,12";"EUR";"Hotel"
"03/16/2012";"ES";"10616058";"154.15";"GBP";"Holidays"
"09/01/2012";"UK";"10616210";"875.27";"GBP";"Hotel"
"2012-11-08";"UK";"10616882";"1 477.06";"GBP";"Flight"
"2012-08-04";"UK";"10617889";"1 008.17";"EUR";"Hotel"
"2012-11-01";"UK";"10617919";"77.08";"GBP";"Holidays"
"10/01/2012";"ES";"10618103";"2.128.03";"USD";"Hotel"
"2012-11-04";"UK";"10618164";"875.54";"GBP";"Hotel"
"10/10/2012";"FR";"10618316";"1.901,28";"EUR";"Restaurant"
"2012-07-02";"UK";"10619110";"2 300.56";"USD";"Hotel"
"01/05/2012";"IT";"10619232";"50.52";"GBP";"Flight"
"2012-09-10";"UK";"10619842";"326.82";"GBP";"Holidays"
"2012-11-22";"IT";"10620025";"409.96";"EUR";"Hotel"
"2012-02-03";"FR";"10620330";"1.951,08";"USD";"Cars"
"2012-03-27";"FR";"10620422";"3.172,98";"USD";"Flight"
"2012-11-08";"UK";"10621185";"2 856.04";"USD";"Cars"
"2012-01-17";"UK";"10622009";"1 193.46";"EUR";"Hotel"
"2012-09-20";"UK";"10622924";"798.46";"GBP";"Hotel"
"2012-05-02";"FR";"10622985";"216,16";"EUR";"Flight"
"2012-10-24";"FR";"10623077";"797,99";"EUR";"Hotel"
"2012-08-11";"UK";"10623229";"796.74";"GBP";"Flight"
"04/12/2012";"UK";"10623596";"850.05";"EUR";"Flight"
"2012-03-19";"UK";"10623779";"110.20";"EUR";"Holidays"
"06/28/2012";"UK";"10623870";"1 427.09";"EUR";"Hotel"
"2012-11-03";"ES";"10624237";"1.564.70";"GBP";"Hotel"
"2012-12-15";"UK";"10624298";"110.49";"USD";"Flight"
"06/04/2012";"ES";"10624481";"1.734.51";"USD";"Flight"
"2012-02-25";"IT";"10624603";"4.190.37";"EUR";"Holidays"
"2012-07-23";"IT";"10625762";"3.347.44";"GBP";"Flight"
"2012-01-12";"IT";"10625854";"3.942.78";"GBP";"Holidays"
"2012-10-31";"FR";"10625915";"190,90";"GBP";"Flight"
"2012-03-13";"FR";"10626068";"297,80";"GBP";"Hotel"
"2012-06-30";"FR";"10626403";"366,19";"USD";"Holidays"
"11/26/2012";"FR";"10626617";"42,41";"EUR";"Hotel"
"2012-10-13";"UK";"10627349";"1 658.20";"EUR";"Hotel"
"2012-05-25";"UK";"10628326";"539.32";"USD";"Flight"
"2012-06-08";"UK";"10628356";"1 182.32";"GBP";"Restaurant"
"2012-04-13";"UK";"10628662";"914.93";"EUR";"Restaurant"
"2012-12-05";"FR";"10628692";"3.738,67";"EUR";"Holidays"
"2012-11-27";"UK";"10629180";"2 019.38";"EUR";"Flight"
"2012-03-31";"UK";"10629241";"1 420.98";"USD";"Flight"
"2012-08-10";"FR";"10629943";"826,07";"USD";"Flight"
"2012-12-27";"FR";"10630004";"1.352,51";"USD";"Restaurant"
"2012-04-17";"UK";"10630157";"80.07";"EUR";"Flight"
"2012-01-23";"UK";"10630218";"2 092.17";"GBP";"Restaurant"
"03/26/2012";"IT";"10630981";"177.48";"EUR";"Hotel"
"2012-01-30";"UK";"10631195";"3 368.14";"EUR";"Restaurant"
"2012-12-22";"UK";"10631805";"1 678.29";"USD";"Flight"
"2012-06-30";"FR";"10632446";"445,30";"GBP";"Cars"
"2012-03-05";"IT";"10633361";"936.51";"EUR";"Hotel"
"2012-10-24";"UK";"10633789";"962.60";"EUR";"Holidays"
"2012-08-17";"FR";"10633941";"1.484,33";"EUR";"Flight"
"2012-07-05";"UK";"10634155";"159.35";"EUR";"Hotel"
"02/28/2012";"IT";"10634307";"2.927.33";"USD";"Hotel"
"2012-11-17";"ES";"10634582";"431.44";"EUR";"Flight"
"2012-10-12";"UK";"10634979";"876.74";"EUR";"Hotel"
"2012-07-12";"FR";"10635040";"723,96";"USD";"Flight"
"2012-02-18";"IT";"10635223";"281.81";"EUR";"Holidays"
"2012-11-19";"FR";"10635467";"777,76";"EUR";"Flight"
"2012-08-27";"UK";"10635650";"344.74";"EUR";"Hotel"
"2012-11-01";"FR";"10635681";"2.890,05";"GBP";"Flight"
"2012-05-29";"FR";"10635864";"3.332,80";"GBP";"Cars"
"2012-04-28";"UK";"10635894";"2 152.15";"USD";"Restaurant"
"2012-08-04";"IT";"10636718";"111.53";"EUR";"Flight"
"05/10/2012";"IT";"10637084";"1.571.91";"EUR";"Flight"
